Start,End,Time in bed,Heart rate,Activity (steps),regular
23.85,6.55,6.7,17675,85,1
22.45,8.283333333333333,9.833333333333334,17775,69,1
0.55,6.866666666666667,6.316666666666666,7210,99,1
1.9166666666666665,8.816666666666666,6.9,18394,89,1
23.816666666666666,8.816666666666666,9.0,1596,83,1
0.16666666666666666,8.883333333333333,8.716666666666667,3457,66,1
22.2,8.45,10.25,8262,65,1
1.3166666666666667,6.65,5.333333333333333,19256,71,1
1.4166666666666667,8.566666666666666,7.15,7024,63,1
0.9,7.266666666666667,6.366666666666666,10918,100,1
0.11666666666666667,8.116666666666667,8.0,5801,72,1
0.45,7.8,7.35,13039,74,1
23.85,8.633333333333333,8.783333333333333,1539,96,1
1.4666666666666668,7.683333333333334,6.216666666666667,11238,63,1
1.95,8.2,6.25,6145,72,1
1.8833333333333333,8.833333333333334,6.95,10232,80,1
0.7166666666666667,8.55,7.833333333333333,8896,99,1
1.1166666666666667,7.266666666666667,6.15,19268,93,1
23.65,6.616666666666667,6.966666666666667,19261,83,1
22.566666666666666,6.616666666666667,8.05,3015,96,1
23.933333333333334,8.8,8.866666666666667,429,95,1
23.233333333333334,8.35,9.116666666666667,15326,99,1
22.183333333333334,7.166666666666667,8.983333333333333,14417,67,1
23.333333333333332,8.016666666666667,8.683333333333334,12315,79,1
23.5,7.683333333333334,8.183333333333334,19178,95,1
23.966666666666665,7.35,7.383333333333334,18870,89,1
22.35,6.783333333333333,8.433333333333334,16406,90,1
23.016666666666666,7.65,8.633333333333333,5311,84,1
22.866666666666667,7.5,8.633333333333333,6708,87,1
22.666666666666668,8.5,9.833333333333334,16332,66,1
22.35,8.233333333333333,9.883333333333333,15357,88,1
1.6833333333333333,7.75,6.066666666666666,1382,70,1
1.7166666666666668,7.35,5.633333333333333,10153,98,1
22.35,6.55,8.2,18441,100,1
1.3166666666666667,8.35,7.033333333333333,6736,99,1
0.16666666666666666,8.166666666666666,8.0,17775,86,1
22.983333333333334,6.85,7.866666666666667,2614,91,1
0.23333333333333334,6.866666666666667,6.633333333333333,7610,97,1
1.3833333333333333,8.233333333333333,6.85,18799,83,1
0.48333333333333334,7.533333333333333,7.05,10597,99,1
0.9166666666666666,8.483333333333333,7.566666666666666,4721,90,1
0.5,7.016666666666667,6.516666666666667,8347,63,1
23.333333333333332,7.65,8.316666666666666,11583,79,1
0.65,6.566666666666666,5.916666666666667,4365,100,1
23.566666666666666,8.966666666666667,9.4,14735,96,1
1.85,8.733333333333333,6.883333333333333,17521,89,1
1.9,6.516666666666667,4.616666666666667,8370,67,0
23.45,6.833333333333333,7.383333333333334,5574,78,1
22.1,8.333333333333334,10.233333333333333,8862,62,1
23.083333333333332,7.316666666666666,8.233333333333333,11053,67,1
0.23333333333333334,7.1,6.866666666666667,19965,77,1
1.5833333333333335,8.633333333333333,7.05,8930,73,1
0.15,8.116666666666667,7.966666666666667,4200,79,1
1.75,7.766666666666667,6.016666666666667,15443,63,1
0.6333333333333333,8.0,7.366666666666666,13470,76,1
23.433333333333334,8.0,8.566666666666666,13836,90,1
1.7,6.65,4.95,3109,77,0
0.8666666666666667,6.533333333333333,5.666666666666667,10436,68,1
1.6166666666666667,8.3,6.683333333333334,7243,84,1
23.866666666666667,7.683333333333334,7.816666666666666,7600,64,1
22.033333333333335,7.95,9.916666666666666,16819,85,1
23.733333333333334,7.666666666666667,7.933333333333334,5633,67,1
23.816666666666666,7.333333333333333,7.516666666666667,17591,99,1
0.7333333333333333,8.933333333333334,8.2,14289,77,1
22.616666666666667,8.383333333333333,9.766666666666667,16999,97,1
22.183333333333334,7.733333333333333,9.55,12798,94,1
23.416666666666668,8.133333333333333,8.716666666666667,17360,98,1
1.75,8.533333333333333,6.783333333333333,10921,74,1
0.7666666666666667,7.866666666666667,7.1,1690,78,1
22.8,8.383333333333333,9.583333333333334,675,87,1
22.8,6.833333333333333,8.033333333333333,6874,78,1
1.4666666666666668,8.666666666666666,7.2,17528,96,1
23.583333333333332,7.6,8.016666666666667,7461,60,1
1.2833333333333332,7.416666666666667,6.133333333333334,11102,72,1
22.416666666666668,7.666666666666667,9.25,18562,91,1
22.883333333333333,7.883333333333333,9.0,10615,81,1
22.816666666666666,7.216666666666667,8.4,16034,66,1
22.866666666666667,7.6,8.733333333333333,1119,68,1
0.6333333333333333,8.35,7.716666666666667,17184,90,1
1.4166666666666667,8.116666666666667,6.7,19271,71,1
0.13333333333333333,7.15,7.016666666666667,7318,82,1
0.6333333333333333,8.483333333333333,7.85,5946,65,1
0.6,7.283333333333333,6.683333333333334,8597,64,1
1.05,7.766666666666667,6.716666666666667,17469,72,1
22.3,8.383333333333333,10.083333333333334,9447,71,1
22.733333333333334,7.983333333333333,9.25,16559,88,1
23.116666666666667,8.166666666666666,9.05,4792,66,1
1.1166666666666667,7.5,6.383333333333334,6218,88,1
1.0166666666666666,6.5,5.483333333333333,9606,87,1
0.43333333333333335,7.8,7.366666666666666,767,69,1
22.65,8.85,10.2,16006,66,1
1.7833333333333332,6.516666666666667,4.733333333333333,15504,96,0
22.933333333333334,7.35,8.416666666666666,8259,94,1
23.283333333333335,7.466666666666667,8.183333333333334,11401,100,1
23.35,7.166666666666667,7.816666666666666,11103,76,1
22.383333333333333,6.85,8.466666666666667,8310,81,1
0.8833333333333333,7.85,6.966666666666667,4916,82,1
0.16666666666666666,7.283333333333333,7.116666666666666,13658,67,1
23.1,8.066666666666666,8.966666666666667,14241,70,1
1.2833333333333332,7.516666666666667,6.233333333333333,7315,100,1
0.13333333333333333,7.8,7.666666666666667,15666,64,1
22.233333333333334,8.35,10.116666666666667,12019,65,1
1.6,8.666666666666666,7.066666666666666,17526,99,1
0.31666666666666665,7.5,7.183333333333334,12483,78,1
1.3,6.733333333333333,5.433333333333334,11015,95,1
0.016666666666666666,7.1,7.083333333333333,14679,71,1
1.1333333333333333,8.683333333333334,7.55,10762,88,1
23.3,8.266666666666667,8.966666666666667,17365,65,1
0.18333333333333332,8.25,8.066666666666666,9628,97,1
1.8833333333333333,8.066666666666666,6.183333333333334,8807,97,1
23.133333333333333,7.416666666666667,8.283333333333333,5682,74,1
22.3,8.133333333333333,9.833333333333334,1729,82,1
0.7833333333333333,8.2,7.416666666666667,10413,93,1
23.316666666666666,6.683333333333334,7.366666666666666,9701,88,1
23.866666666666667,7.65,7.783333333333333,3950,88,1
22.083333333333332,7.216666666666667,9.133333333333333,15535,81,1
0.75,8.95,8.2,11508,73,1
1.6666666666666665,6.683333333333334,5.016666666666667,9248,62,0
23.516666666666666,8.3,8.783333333333333,18561,92,1
0.21666666666666667,8.333333333333334,8.116666666666667,17935,63,1
1.0333333333333334,7.216666666666667,6.183333333333334,8891,88,1
22.333333333333332,6.583333333333333,8.25,4573,85,1
22.6,8.2,9.6,11640,91,1
22.433333333333334,8.733333333333333,10.3,11648,73,1
22.35,7.566666666666666,9.216666666666667,3503,90,1
22.116666666666667,7.716666666666667,9.6,16760,74,1
23.166666666666668,6.75,7.583333333333333,2356,69,1
1.4666666666666668,8.516666666666667,7.05,7073,69,1
1.3,8.8,7.5,896,75,1
22.333333333333332,8.5,10.166666666666666,16880,79,1
23.066666666666666,7.15,8.083333333333334,11525,94,1
23.866666666666667,7.766666666666667,7.9,10689,82,1
23.683333333333334,7.383333333333334,7.7,7279,78,1
22.3,8.916666666666666,10.616666666666667,8824,85,0
23.816666666666666,7.083333333333333,7.266666666666667,10500,76,1
1.65,7.533333333333333,5.883333333333333,12931,61,1
23.15,6.9,7.75,5551,96,1
22.616666666666667,7.45,8.833333333333334,1660,64,1
22.766666666666666,8.133333333333333,9.366666666666667,14123,75,1
22.416666666666668,8.35,9.933333333333334,15652,73,1
22.45,7.066666666666666,8.616666666666667,17390,77,1
23.833333333333332,8.566666666666666,8.733333333333333,4717,74,1
1.45,8.033333333333333,6.583333333333333,7056,99,1
22.233333333333334,7.9,9.666666666666666,7167,94,1
0.5166666666666667,6.566666666666666,6.05,13759,86,1
0.06666666666666667,6.5,6.433333333333334,11826,89,1
23.183333333333334,7.083333333333333,7.9,14568,71,1
22.766666666666666,8.366666666666667,9.6,9724,83,1
23.2,7.166666666666667,7.966666666666667,5351,82,1
23.65,6.75,7.1,2410,76,1
23.133333333333333,6.85,7.716666666666667,8621,96,1
0.55,7.55,7.0,8159,82,1
0.6166666666666667,8.683333333333334,8.066666666666666,11027,79,1
1.4666666666666668,8.9,7.433333333333334,11160,70,1
1.1666666666666667,8.783333333333333,7.616666666666667,14350,85,1
23.166666666666668,7.516666666666667,8.35,11518,88,1
23.816666666666666,6.916666666666667,7.1,11229,63,1
0.15,8.45,8.3,2324,76,1
23.066666666666666,7.216666666666667,8.15,15166,95,1
23.55,7.333333333333333,7.783333333333333,18382,90,1
23.116666666666667,8.416666666666666,9.3,5691,67,1
1.15,6.766666666666667,5.616666666666667,15085,74,1
1.6833333333333333,6.866666666666667,5.183333333333334,14856,93,1
0.11666666666666667,7.5,7.383333333333334,17914,78,1
22.083333333333332,8.033333333333333,9.95,4722,75,1
1.5833333333333335,7.466666666666667,5.883333333333333,4310,72,1
0.3,7.55,7.25,13288,68,1
1.1666666666666667,7.866666666666667,6.7,9929,98,1
0.5,6.95,6.45,11236,100,1
0.18333333333333332,7.366666666666666,7.183333333333334,13907,72,1
22.516666666666666,6.566666666666666,8.05,13457,60,1
22.133333333333333,7.816666666666666,9.683333333333334,8905,88,1
22.05,8.45,10.4,18425,81,1
0.31666666666666665,7.133333333333334,6.816666666666666,4919,63,1
0.9666666666666667,6.95,5.983333333333333,15333,66,1
23.366666666666667,8.016666666666667,8.65,4113,73,1
1.6333333333333333,7.416666666666667,5.783333333333333,17011,78,1
23.2,7.066666666666666,7.866666666666667,5201,77,1
1.1333333333333333,7.466666666666667,6.333333333333333,14467,93,1
0.9666666666666667,7.133333333333334,6.166666666666667,7237,87,1
1.2333333333333334,6.633333333333333,5.4,9801,67,1
22.75,7.05,8.3,6359,72,1
23.95,8.65,8.7,17634,81,1
1.45,8.583333333333334,7.133333333333334,18341,84,1
23.033333333333335,8.5,9.466666666666667,4908,67,1
23.316666666666666,8.166666666666666,8.85,480,91,1
1.3,8.616666666666667,7.316666666666666,6582,82,1
22.933333333333334,7.666666666666667,8.733333333333333,9792,98,1
22.816666666666666,7.0,8.183333333333334,17432,91,1
23.966666666666665,7.533333333333333,7.566666666666666,19259,60,1
0.8833333333333333,7.366666666666666,6.483333333333333,17103,66,1
0.9833333333333333,8.333333333333334,7.35,9871,92,1
1.9833333333333334,7.7,5.716666666666667,19323,63,1
22.45,8.5,10.05,937,61,1
0.5,8.966666666666667,8.466666666666667,15815,67,1
22.25,7.983333333333333,9.733333333333333,799,90,1
1.8666666666666667,7.75,5.883333333333333,17096,60,1
23.733333333333334,8.266666666666667,8.533333333333333,9720,73,1
1.2833333333333332,7.45,6.166666666666667,18785,95,1
1.8333333333333335,8.833333333333334,7.0,6535,95,1
0.4166666666666667,7.516666666666667,7.1,14038,80,1
0.06666666666666667,8.866666666666667,8.8,12579,80,1
0.7666666666666667,8.05,7.283333333333333,10576,80,1
0.31666666666666665,8.45,8.133333333333333,12537,90,1
1.8833333333333333,8.133333333333333,6.25,12684,86,1
1.1166666666666667,9.0,7.883333333333333,10789,95,1
0.5833333333333334,7.516666666666667,6.933333333333334,6459,97,1
23.35,7.283333333333333,7.933333333333334,12624,88,1
1.1,11.35,10.25,14611,83,0
2.45,8.6,6.15,12468,88,1
0.75,8.833333333333334,8.083333333333334,10039,78,1
0.21666666666666667,8.283333333333333,8.066666666666666,16709,76,1
4.116666666666666,9.05,4.933333333333334,4198,89,0
23.783333333333335,8.25,8.466666666666667,8447,78,1
0.38333333333333336,8.1,7.716666666666667,6795,86,1
23.95,7.933333333333334,7.983333333333333,8619,90,1
1.0166666666666666,9.416666666666666,8.4,14301,85,0
0.5833333333333334,7.5,6.916666666666667,10046,78,1
23.966666666666665,7.75,7.783333333333333,9948,89,1
23.916666666666668,8.583333333333334,8.666666666666666,16690,90,1
0.9333333333333333,9.15,8.216666666666667,10054,96,1
0.85,8.383333333333333,7.533333333333333,9939,68,1
0.25,6.633333333333333,6.383333333333334,15003,75,1
0.31666666666666665,7.583333333333333,7.266666666666667,19037,80,1
0.45,7.65,7.2,9929,88,1
23.3,7.15,7.85,6076,67,1
1.0,7.916666666666667,6.916666666666667,9362,79,1
22.416666666666668,8.883333333333333,10.466666666666667,5535,73,0
1.1333333333333333,7.15,6.016666666666667,19512,67,1
23.833333333333332,7.0,7.166666666666667,4943,81,1
1.7333333333333334,7.133333333333334,5.4,2430,66,1
0.9833333333333333,8.216666666666667,7.233333333333333,15851,100,1
1.5,7.35,5.85,14417,98,1
22.333333333333332,8.916666666666666,10.583333333333334,8505,98,0
1.3166666666666667,8.466666666666667,7.15,18970,86,1
22.366666666666667,7.416666666666667,9.05,11071,69,1
23.95,6.783333333333333,6.833333333333333,16357,87,1
23.883333333333333,6.983333333333333,7.1,14695,76,1
22.65,6.966666666666667,8.316666666666666,10898,94,1
23.066666666666666,7.366666666666666,8.3,1744,71,1
23.816666666666666,7.716666666666667,7.9,1704,70,1
0.45,7.666666666666667,7.216666666666667,9670,81,1
1.4166666666666667,7.016666666666667,5.6,13136,72,1
0.6,7.883333333333333,7.283333333333333,14815,60,1
0.6666666666666666,8.183333333333334,7.516666666666667,5221,66,1
0.55,7.466666666666667,6.916666666666667,3890,89,1
23.366666666666667,8.083333333333334,8.716666666666667,5917,74,1
22.716666666666665,8.1,9.383333333333333,8517,83,1
22.016666666666666,7.916666666666667,9.9,4472,87,1
22.9,8.033333333333333,9.133333333333333,10429,88,1
23.183333333333334,7.066666666666666,7.883333333333333,17841,86,1
22.45,6.783333333333333,8.333333333333334,11166,83,1
1.95,7.883333333333333,5.933333333333334,3886,90,1
1.3666666666666667,8.75,7.383333333333334,11040,83,1
1.85,8.8,6.95,15776,79,1
22.466666666666665,8.783333333333333,10.316666666666666,4916,81,1
1.1666666666666667,6.733333333333333,5.566666666666666,785,93,1
1.0,7.85,6.85,19697,97,1
23.816666666666666,7.333333333333333,7.516666666666667,5985,80,1
22.733333333333334,7.7,8.966666666666667,12326,78,1
0.7833333333333333,7.033333333333333,6.25,1338,96,1
0.03333333333333333,7.716666666666667,7.683333333333334,19357,80,1
22.616666666666667,6.833333333333333,8.216666666666667,2117,93,1
1.8833333333333333,6.966666666666667,5.083333333333333,18812,77,1
0.16666666666666666,7.083333333333333,6.916666666666667,11817,66,1
0.11666666666666667,6.733333333333333,6.616666666666667,2614,74,1
0.03333333333333333,7.816666666666666,7.783333333333333,19932,100,1
0.45,6.766666666666667,6.316666666666666,11304,70,1
23.75,8.433333333333334,8.683333333333334,14260,85,1
22.266666666666666,6.833333333333333,8.566666666666666,17863,60,1
0.6,8.916666666666666,8.316666666666666,15909,84,1
0.5,7.783333333333333,7.283333333333333,11934,67,1
1.4333333333333333,7.166666666666667,5.733333333333333,17934,75,1
1.75,8.483333333333333,6.733333333333333,12643,82,1
1.95,8.2,6.25,3360,84,1
22.383333333333333,8.033333333333333,9.65,9309,84,1
22.35,8.283333333333333,9.933333333333334,2692,92,1
1.6833333333333333,7.85,6.166666666666667,2341,97,1
23.833333333333332,6.533333333333333,6.7,1658,71,1
0.06666666666666667,7.9,7.833333333333333,12712,96,1
0.36666666666666664,6.95,6.583333333333333,3183,64,1
22.816666666666666,8.05,9.233333333333333,1240,89,1
0.9,7.8,6.9,11191,60,1
0.06666666666666667,8.733333333333333,8.666666666666666,8221,62,1
0.8166666666666667,6.666666666666667,5.85,14334,60,1
23.933333333333334,8.6,8.666666666666666,12996,80,1
22.433333333333334,8.166666666666666,9.733333333333333,8659,72,1
23.1,6.733333333333333,7.633333333333333,7346,91,1
22.616666666666667,8.85,10.233333333333333,446,66,1
23.283333333333335,8.85,9.566666666666666,12717,79,1
1.7333333333333334,6.816666666666666,5.083333333333333,2793,69,1
23.966666666666665,7.483333333333333,7.516666666666667,10439,81,1
22.433333333333334,8.383333333333333,9.95,8977,81,1
0.7666666666666667,8.766666666666667,8.0,7023,87,1
22.816666666666666,7.216666666666667,8.4,13458,95,1
22.483333333333334,7.466666666666667,8.983333333333333,14997,97,1
1.2666666666666666,6.733333333333333,5.466666666666667,6794,83,1
0.06666666666666667,7.133333333333334,7.066666666666666,10173,71,1
0.08333333333333333,8.25,8.166666666666666,13723,89,1
1.1833333333333333,7.85,6.666666666666667,3081,92,1
0.7333333333333333,8.783333333333333,8.05,2635,76,1
0.9,7.6,6.7,13837,100,1
0.03333333333333333,8.65,8.616666666666667,2177,91,1
22.933333333333334,8.166666666666666,9.233333333333333,3042,86,1
1.6166666666666667,7.05,5.433333333333334,1959,81,1
22.483333333333334,7.966666666666667,9.483333333333333,6910,95,1
0.21666666666666667,8.566666666666666,8.35,9997,61,1
0.7,7.116666666666666,6.416666666666667,15491,62,1
0.55,7.833333333333333,7.283333333333333,11463,94,1
22.666666666666668,6.883333333333333,8.216666666666667,5988,98,1
0.13333333333333333,8.033333333333333,7.9,9037,66,1
23.25,7.85,8.6,6852,74,1
22.083333333333332,7.683333333333334,9.6,19955,60,1
0.5833333333333334,7.066666666666666,6.483333333333333,16948,98,1
23.033333333333335,6.983333333333333,7.95,12710,87,1
1.2333333333333334,8.116666666666667,6.883333333333333,11774,60,1
22.516666666666666,8.516666666666667,10.0,10006,81,1
1.25,6.75,5.5,14773,71,1
23.083333333333332,7.483333333333333,8.4,5945,63,1
23.3,8.883333333333333,9.583333333333334,11314,90,1
1.9166666666666665,7.45,5.533333333333333,10286,96,1
0.8,6.95,6.15,2766,76,1
23.483333333333334,8.95,9.466666666666667,19730,66,1
23.533333333333335,8.366666666666667,8.833333333333334,13462,94,1
23.033333333333335,6.5,7.466666666666667,9071,66,1
22.983333333333334,8.05,9.066666666666666,19815,75,1
22.666666666666668,6.516666666666667,7.85,12003,61,1
23.15,7.466666666666667,8.316666666666666,11493,68,1
22.166666666666668,6.516666666666667,8.35,18339,77,1
0.8666666666666667,7.966666666666667,7.1,16759,79,1
0.7166666666666667,7.783333333333333,7.066666666666666,6217,76,1
23.116666666666667,8.25,9.133333333333333,18441,66,1
0.13333333333333333,7.1,6.966666666666667,18166,83,1
1.05,6.533333333333333,5.483333333333333,9643,86,1
0.8166666666666667,7.716666666666667,6.9,2130,73,1
1.0166666666666666,7.6,6.583333333333333,9454,70,1
1.7333333333333334,6.6,4.866666666666667,12715,98,0
1.3333333333333333,8.4,7.066666666666666,8046,99,1
0.8,8.6,7.8,3086,65,1
1.1166666666666667,6.833333333333333,5.716666666666667,5426,88,1
22.55,8.133333333333333,9.583333333333334,10917,85,1
1.25,7.966666666666667,6.716666666666667,3056,86,1
1.3,7.333333333333333,6.033333333333333,18827,91,1
23.1,7.133333333333334,8.033333333333333,7092,91,1
23.1,8.983333333333333,9.883333333333333,12232,75,1
0.5166666666666667,7.633333333333333,7.116666666666666,2463,60,1
23.883333333333333,6.716666666666667,6.833333333333333,8258,79,1
22.516666666666666,7.25,8.733333333333333,4483,69,1
0.7833333333333333,8.183333333333334,7.4,798,63,1
0.9,8.3,7.4,10039,53,0
0.7666666666666667,8.216666666666667,7.45,10081,55,0
0.9833333333333333,7.433333333333334,6.45,9840,53,0
0.35,7.4,7.05,8110,54,0
4.116666666666666,10.383333333333333,6.266666666666667,6071,54,0
0.9,9.4,8.5,2242,56,0
0.23333333333333334,7.583333333333333,7.35,1942,53,0
3.0166666666666666,9.466666666666667,6.45,6119,55,0
23.8,9.35,9.55,6119,55,0
1.6666666666666665,6.35,4.683333333333334,5046,56,0
1.8333333333333335,9.233333333333333,7.4,10253,55,0
1.0,8.583333333333334,7.583333333333333,9557,68,1
0.5833333333333334,8.366666666666667,7.783333333333333,10048,70,1
0.7833333333333333,6.533333333333333,5.75,7731,53,0
22.1,8.583333333333334,10.483333333333333,1683,80,0
0.4666666666666667,7.5,7.033333333333333,12121,73,1
23.366666666666667,8.983333333333333,9.616666666666667,8991,95,1
0.0,8.533333333333333,8.533333333333333,678,75,1
0.95,8.0,7.05,11126,76,1
23.916666666666668,8.066666666666666,8.15,7151,71,1
23.716666666666665,8.683333333333334,8.966666666666667,6686,72,1
23.9,8.533333333333333,8.633333333333333,6956,66,1
22.3,7.5,9.2,2896,95,1
22.933333333333334,7.333333333333333,8.4,2701,86,1
0.4,6.516666666666667,6.116666666666666,4453,93,1
0.7166666666666667,8.25,7.533333333333333,14070,83,1
22.083333333333332,8.166666666666666,10.083333333333334,17122,98,1
0.9666666666666667,7.8,6.833333333333333,509,97,1
2.4833333333333334,11.133333333333333,8.65,7109,81,0
0.43333333333333335,7.083333333333333,6.65,8938,85,1
2.4333333333333336,7.066666666666666,4.633333333333333,5277,75,0
0.0,7.5,7.5,6682,85,1
0.26666666666666666,7.133333333333334,6.866666666666667,13109,88,1
23.85,7.2,7.35,7434,85,1
0.7166666666666667,8.183333333333334,7.466666666666667,4154,90,1
2.783333333333333,9.466666666666667,6.683333333333334,4496,88,0
0.3,9.716666666666667,9.416666666666666,6145,89,0
1.05,8.666666666666666,7.616666666666667,9003,90,1
0.4166666666666667,7.8,7.383333333333334,7038,79,1
23.783333333333335,7.533333333333333,7.75,18037,99,1
23.5,7.083333333333333,7.583333333333333,12804,67,1
23.433333333333334,7.25,7.816666666666666,11047,94,1
1.05,9.533333333333333,8.483333333333333,11094,96,0
0.5666666666666667,8.0,7.433333333333334,9746,90,1
5.95,11.383333333333333,5.433333333333334,4190,78,0
23.783333333333335,9.216666666666667,9.433333333333334,3581,73,1
1.9166666666666665,9.033333333333333,7.116666666666666,11526,80,1
1.1166666666666667,9.166666666666666,8.05,8253,79,1
2.6166666666666667,7.916666666666667,5.3,3535,88,1
2.3666666666666667,8.5,6.133333333333334,7313,78,1
2.65,9.95,7.3,6309,89,0
0.8166666666666667,8.75,7.933333333333334,7488,95,1
1.0333333333333334,12.316666666666666,11.283333333333333,7495,89,0
0.7833333333333333,9.283333333333333,8.5,6253,90,1
0.7166666666666667,7.8,7.083333333333333,10156,92,1
0.0,10.483333333333333,10.483333333333333,10199,86,0
1.9333333333333333,8.1,6.166666666666667,4561,91,1
0.8,6.933333333333334,6.133333333333334,5011,79,1
23.516666666666666,6.65,7.133333333333334,16595,73,1
23.516666666666666,8.683333333333334,9.166666666666666,1806,89,1
0.9333333333333333,8.783333333333333,7.85,4942,62,1
1.0166666666666666,8.183333333333334,7.166666666666667,15265,73,1
0.7666666666666667,6.5,5.733333333333333,12599,64,1
0.7166666666666667,8.05,7.333333333333333,18344,96,1
1.0333333333333334,7.4,6.366666666666666,14752,67,1
23.15,7.4,8.25,10890,82,1
22.933333333333334,6.783333333333333,7.85,17944,65,1
0.38333333333333336,6.583333333333333,6.2,5813,89,1
1.4666666666666668,7.216666666666667,5.75,1269,93,1
1.3666666666666667,8.8,7.433333333333334,2932,78,1
23.4,8.95,9.55,9327,98,1
22.366666666666667,8.983333333333333,10.616666666666667,12138,60,0
22.4,8.883333333333333,10.483333333333333,16252,97,0
0.08333333333333333,7.65,7.566666666666666,10438,63,1
0.23333333333333334,8.416666666666666,8.183333333333334,589,94,1
1.5166666666666666,8.35,6.833333333333333,8049,68,1
1.5166666666666666,8.95,7.433333333333334,12570,65,1
22.6,6.766666666666667,8.166666666666666,11075,63,1
23.466666666666665,8.983333333333333,9.516666666666667,4668,72,1
0.2833333333333333,7.933333333333334,7.65,7129,82,1
23.566666666666666,7.433333333333334,7.866666666666667,5512,100,1
0.2833333333333333,7.2,6.916666666666667,5195,96,1
23.45,7.2,7.75,12144,71,1
22.65,7.25,8.6,1741,93,1
22.966666666666665,8.116666666666667,9.15,6469,86,1
1.5333333333333332,6.65,5.116666666666666,12937,99,1
0.6333333333333333,7.95,7.316666666666666,12808,89,1
1.4333333333333333,6.583333333333333,5.15,12500,89,1
23.5,6.5,7.0,16951,95,1
1.8666666666666667,8.016666666666667,6.15,2215,72,1
23.7,6.933333333333334,7.233333333333333,13192,99,1
1.0333333333333334,7.183333333333334,6.15,4422,65,1
23.066666666666666,8.016666666666667,8.95,16153,75,1
1.4,7.166666666666667,5.766666666666667,16641,66,1
0.95,7.716666666666667,6.766666666666667,4855,92,1
23.516666666666666,7.5,7.983333333333333,18595,73,1
22.883333333333333,8.016666666666667,9.133333333333333,16574,69,1
22.35,8.133333333333333,9.783333333333333,11014,93,1
0.9166666666666666,8.1,7.183333333333334,9925,87,1
22.616666666666667,6.633333333333333,8.016666666666667,12691,91,1
22.483333333333334,7.716666666666667,9.233333333333333,13153,81,1
22.733333333333334,8.283333333333333,9.55,2729,84,1
0.38333333333333336,7.2,6.816666666666666,17418,61,1
22.833333333333332,8.983333333333333,10.15,9377,68,1
23.216666666666665,7.583333333333333,8.366666666666667,577,73,1
0.4666666666666667,7.483333333333333,7.016666666666667,19684,69,1
22.866666666666667,7.016666666666667,8.15,18042,87,1
22.166666666666668,7.816666666666666,9.65,19485,60,1
1.8166666666666667,7.65,5.833333333333333,10919,87,1
1.5666666666666667,6.95,5.383333333333334,16814,87,1
23.433333333333334,8.7,9.266666666666667,16096,62,1
22.85,8.916666666666666,10.066666666666666,9690,68,1
1.35,7.716666666666667,6.366666666666666,11636,99,1
0.85,7.3,6.45,9348,91,1
23.233333333333334,6.833333333333333,7.6,5192,70,1
1.55,7.05,5.5,2885,80,1
1.4333333333333333,6.716666666666667,5.283333333333333,4046,75,1
1.1833333333333333,7.266666666666667,6.083333333333333,14260,94,1
1.45,7.45,6.0,9010,91,1
1.9333333333333333,8.683333333333334,6.75,3460,84,1
22.516666666666666,8.0,9.483333333333333,1972,61,1
23.0,6.666666666666667,7.666666666666667,13346,81,1
0.31666666666666665,6.933333333333334,6.616666666666667,2459,85,1
23.05,7.95,8.9,1355,75,1
22.4,7.566666666666666,9.166666666666666,16131,85,1
1.7166666666666668,8.65,6.933333333333334,6070,92,1
22.3,8.983333333333333,10.683333333333334,19489,92,0
23.683333333333334,7.633333333333333,7.95,8581,100,1
0.08333333333333333,8.516666666666667,8.433333333333334,6416,90,1
0.7833333333333333,8.683333333333334,7.9,9432,81,1
23.25,6.9,7.65,15248,85,1
23.55,6.933333333333334,7.383333333333334,17486,98,1
0.3333333333333333,6.816666666666666,6.483333333333333,8046,77,1
23.033333333333335,7.266666666666667,8.233333333333333,3626,83,1
22.916666666666668,8.533333333333333,9.616666666666667,7494,73,1
0.8333333333333334,6.916666666666667,6.083333333333333,1465,91,1
1.1,7.066666666666666,5.966666666666667,15845,60,1
1.4666666666666668,7.183333333333334,5.716666666666667,2436,77,1
22.033333333333335,7.183333333333334,9.15,18106,99,1
1.8333333333333335,8.583333333333334,6.75,5555,79,1
1.4333333333333333,7.25,5.816666666666666,11011,100,1
1.55,6.8,5.25,2836,68,1
23.133333333333333,7.3,8.166666666666666,801,91,1
22.083333333333332,8.633333333333333,10.55,16786,100,0
22.483333333333334,8.266666666666667,9.783333333333333,1553,84,1
0.7,7.9,7.2,15203,76,1
23.533333333333335,7.916666666666667,8.383333333333333,7262,84,1
1.2333333333333334,6.833333333333333,5.6,15302,60,1
0.4,8.016666666666667,7.616666666666667,12775,76,1
22.45,8.366666666666667,9.916666666666666,7797,98,1
22.766666666666666,8.483333333333333,9.716666666666667,13512,61,1
22.483333333333334,6.983333333333333,8.5,6222,80,1
23.9,8.066666666666666,8.166666666666666,18167,75,1
1.4166666666666667,6.95,5.533333333333333,9706,81,1
23.683333333333334,8.766666666666667,9.083333333333334,9280,88,1
0.5666666666666667,8.9,8.333333333333334,6809,90,1
0.5666666666666667,8.366666666666667,7.8,18770,79,1
23.216666666666665,7.8,8.583333333333334,11085,93,1
0.4166666666666667,8.566666666666666,8.15,8731,67,1
1.2666666666666666,8.8,7.533333333333333,653,68,1
